project_id,project_name,contract_duration,country,technology,counterparty,start_year,screening_date,offered_volume_year_1,offered_volume_year_2,offered_volume_year_3,offered_volume_year_4,offered_volume_year_5,offered_volume_year_6,offered_volume_year_7,offered_volume_year_8,offered_volume_year_9,offered_volume_year_10,risk_bucket_1_factor_1,risk_bucket_1_weight_1,risk_bucket_1_factor_2,risk_bucket_1_weight_2,risk_bucket_1_factor_3,risk_bucket_1_weight_3,risk_bucket_1_factor_4,risk_bucket_1_weight_4,risk_bucket_1_factor_5,risk_bucket_1_weight_5,risk_bucket_2_factor_1,risk_bucket_2_weight_1,risk_bucket_2_factor_2,risk_bucket_2_weight_2,risk_bucket_2_factor_3,risk_bucket_2_weight_3,risk_bucket_2_factor_4,risk_bucket_2_weight_4,risk_bucket_2_factor_5,risk_bucket_2_weight_5,risk_bucket_3_factor_1,risk_bucket_3_weight_1,risk_bucket_3_factor_2,risk_bucket_3_weight_2,risk_bucket_3_factor_3,risk_bucket_3_weight_3,risk_bucket_3_factor_4,risk_bucket_3_weight_4,risk_bucket_3_factor_5,risk_bucket_3_weight_5,risk_bucket_4_factor_1,risk_bucket_4_weight_1,risk_bucket_4_factor_2,risk_bucket_4_weight_2,risk_bucket_4_factor_3,risk_bucket_4_weight_3,risk_bucket_4_factor_4,risk_bucket_4_weight_4,risk_bucket_4_factor_5,risk_bucket_4_weight_5,risk_bucket_5_factor_1,risk_bucket_5_weight_1,risk_bucket_5_factor_2,risk_bucket_5_weight_2,risk_bucket_5_factor_3,risk_bucket_5_weight_3,risk_bucket_5_factor_4,risk_bucket_5_weight_4,risk_bucket_5_factor_5,risk_bucket_5_weight_5
35,Wind Site B BioEnergy Systems,2,Netherlands,Waste-to-Energy,Non-Profit Organization,2010,2024-06-04,661084.0,198310.0,,,,,,,,,5,0.21850491775745717,6,0.21015280827875044,10,0.20140072973460818,10,0.20783517421714315,1,0.16210637001204087,7,0.21850491775745717,1,0.21015280827875044,10,0.20140072973460818,6,0.20783517421714315,4,0.16210637001204087,3,0.21850491775745717,8,0.21015280827875044,6,0.20140072973460818,6,0.20783517421714315,7,0.16210637001204087,2,0.21850491775745717,5,0.21015280827875044,1,0.20140072973460818,1,0.20783517421714315,1,0.16210637001204087,0,0.21850491775745717,8,0.21015280827875044,8,0.20140072973460818,5,0.20783517421714315,4,0.16210637001204087
36,East Hydro BioEnergy Systems,3,Germany,Green Building Practices,Community Group,2004,2024-06-04,801078.0,619618.0,716409.0,,,,,,,,10,0.21850491775745717,7,0.21015280827875044,3,0.20140072973460818,4,0.20783517421714315,1,0.16210637001204087,1,0.21850491775745717,3,0.21015280827875044,1,0.20140072973460818,10,0.20783517421714315,2,0.16210637001204087,9,0.21850491775745717,3,0.21015280827875044,8,0.20140072973460818,1,0.20783517421714315,6,0.16210637001204087,3,0.21850491775745717,1,0.21015280827875044,9,0.20140072973460818,7,0.20783517421714315,9,0.16210637001204087,3,0.21850491775745717,5,0.21015280827875044,10,0.20140072973460818,2,0.20783517421714315,5,0.16210637001204087
37,Eco-Friendly Renewable Solutions South,9,Russia,Water Conservation,NGO,2005,2024-06-04,144196.0,669600.0,596764.0,157139.0,908767.0,322345.0,930609.0,417626.0,147329.0,,4,0.21850491775745717,1,0.21015280827875044,7,0.20140072973460818,10,0.20783517421714315,0,0.16210637001204087,10,0.21850491775745717,8,0.21015280827875044,2,0.20140072973460818,3,0.20783517421714315,8,0.16210637001204087,2,0.21850491775745717,8,0.21015280827875044,0,0.20140072973460818,5,0.20783517421714315,6,0.16210637001204087,10,0.21850491775745717,3,0.21015280827875044,4,0.20140072973460818,2,0.20783517421714315,7,0.16210637001204087,1,0.21850491775745717,1,0.21015280827875044,10,0.20140072973460818,5,0.20783517421714315,1,0.16210637001204087
38,Site D Hydro BioEnergy Systems,9,Indonesia,Carbon Capture,Government Agency,2013,2024-06-04,314421.0,104208.0,258857.0,380811.0,426237.0,243425.0,798866.0,201446.0,669268.0,,8,0.21850491775745717,1,0.21015280827875044,2,0.20140072973460818,3,0.20783517421714315,0,0.16210637001204087,2,0.21850491775745717,7,0.21015280827875044,7,0.20140072973460818,3,0.20783517421714315,4,0.16210637001204087,1,0.21850491775745717,7,0.21015280827875044,6,0.20140072973460818,7,0.20783517421714315,1,0.16210637001204087,2,0.21850491775745717,6,0.21015280827875044,1,0.20140072973460818,9,0.20783517421714315,3,0.16210637001204087,4,0.21850491775745717,3,0.21015280827875044,9,0.20140072973460818,9,0.20783517421714315,6,0.16210637001204087
39,Green Site C EcoEnergy Corp.,6,China,Green Building Practices,NGO,2007,2024-06-04,181830.0,710383.0,530674.0,477153.0,415676.0,884579.0,,,,,4,0.21850491775745717,4,0.21015280827875044,8,0.20140072973460818,1,0.20783517421714315,5,0.16210637001204087,2,0.21850491775745717,5,0.21015280827875044,7,0.20140072973460818,8,0.20783517421714315,9,0.16210637001204087,5,0.21850491775745717,6,0.21015280827875044,6,0.20140072973460818,1,0.20783517421714315,5,0.16210637001204087,2,0.21850491775745717,0,0.21015280827875044,8,0.20140072973460818,7,0.20783517421714315,7,0.16210637001204087,8,0.21850491775745717,1,0.21015280827875044,8,0.20140072973460818,9,0.20783517421714315,7,0.16210637001204087
40,Site D Nature's Way Green,7,Australia,Waste Management,Private Company,2004,2024-06-04,460121.0,125806.0,827716.0,785109.0,677244.0,131240.0,667829.0,,,,4,0.21850491775745717,8,0.21015280827875044,4,0.20140072973460818,3,0.20783517421714315,9,0.16210637001204087,7,0.21850491775745717,4,0.21015280827875044,1,0.20140072973460818,0,0.20783517421714315,9,0.16210637001204087,1,0.21850491775745717,8,0.21015280827875044,3,0.20140072973460818,2,0.20783517421714315,9,0.16210637001204087,5,0.21850491775745717,3,0.21015280827875044,2,0.20140072973460818,10,0.20783517421714315,5,0.16210637001204087,0,0.21850491775745717,7,0.21015280827875044,6,0.20140072973460818,6,0.20783517421714315,10,0.16210637001204087
41,Site D Geothermal Nature's Way,10,Spain,Energy Efficiency,Private Company,2009,2024-06-04,549278.0,836646.0,188872.0,599071.0,754875.0,905720.0,815586.0,158562.0,203016.0,857242.0,2,0.21850491775745717,1,0.21015280827875044,6,0.20140072973460818,6,0.20783517421714315,2,0.16210637001204087,5,0.21850491775745717,8,0.21015280827875044,7,0.20140072973460818,4,0.20783517421714315,6,0.16210637001204087,7,0.21850491775745717,0,0.21015280827875044,7,0.20140072973460818,6,0.20783517421714315,10,0.16210637001204087,4,0.21850491775745717,6,0.21015280827875044,5,0.20140072973460818,5,0.20783517421714315,8,0.16210637001204087,3,0.21850491775745717,6,0.21015280827875044,5,0.20140072973460818,0,0.20783517421714315,7,0.16210637001204087
42,ClimateCare Ltd. South Green,3,Japan,Sustainable Agriculture,NGO,2003,2024-06-04,608283.0,930663.0,647563.0,,,,,,,,5,0.21850491775745717,5,0.21015280827875044,7,0.20140072973460818,3,0.20783517421714315,1,0.16210637001204087,1,0.21850491775745717,9,0.21015280827875044,0,0.20140072973460818,5,0.20783517421714315,0,0.16210637001204087,0,0.21850491775745717,6,0.21015280827875044,10,0.20140072973460818,3,0.20783517421714315,6,0.16210637001204087,8,0.21850491775745717,0,0.21015280827875044,5,0.20140072973460818,10,0.20783517421714315,5,0.16210637001204087,4,0.21850491775745717,8,0.21015280827875044,0,0.20140072973460818,8,0.20783517421714315,9,0.16210637001204087
43,Sustainable Site B Sustainable Futures,4,Indonesia,Renewable Energy,Non-Profit Organization,2009,2024-06-04,855713.0,280266.0,935107.0,760449.0,,,,,,,1,0.21850491775745717,10,0.21015280827875044,5,0.20140072973460818,0,0.20783517421714315,8,0.16210637001204087,5,0.21850491775745717,6,0.21015280827875044,1,0.20140072973460818,1,0.20783517421714315,3,0.16210637001204087,9,0.21850491775745717,6,0.21015280827875044,8,0.20140072973460818,9,0.20783517421714315,4,0.16210637001204087,10,0.21850491775745717,6,0.21015280827875044,1,0.20140072973460818,5,0.20783517421714315,5,0.16210637001204087,3,0.21850491775745717,1,0.21015280827875044,2,0.20140072973460818,7,0.20783517421714315,3,0.16210637001204087
44,Site B Wind Pure Planet,4,Australia,Waste-to-Energy,Government Agency,2004,2024-06-04,878076.0,732790.0,690239.0,267786.0,,,,,,,6,0.21850491775745717,6,0.21015280827875044,3,0.20140072973460818,10,0.20783517421714315,2,0.16210637001204087,1,0.21850491775745717,8,0.21015280827875044,1,0.20140072973460818,1,0.20783517421714315,8,0.16210637001204087,8,0.21850491775745717,1,0.21015280827875044,10,0.20140072973460818,9,0.20783517421714315,0,0.16210637001204087,3,0.21850491775745717,3,0.21015280827875044,8,0.20140072973460818,7,0.20783517421714315,10,0.16210637001204087,0,0.21850491775745717,9,0.21015280827875044,7,0.20140072973460818,5,0.20783517421714315,10,0.16210637001204087
45,Sustainable North Renewable Solutions,4,Russia,Waste Management,Community Group,2013,2024-06-04,725478.0,386553.0,750519.0,632545.0,,,,,,,7,0.21850491775745717,6,0.21015280827875044,3,0.20140072973460818,4,0.20783517421714315,7,0.16210637001204087,3,0.21850491775745717,1,0.21015280827875044,0,0.20140072973460818,3,0.20783517421714315,4,0.16210637001204087,4,0.21850491775745717,9,0.21015280827875044,6,0.20140072973460818,3,0.20783517421714315,8,0.16210637001204087,6,0.21850491775745717,7,0.21015280827875044,1,0.20140072973460818,0,0.20783517421714315,0,0.16210637001204087,4,0.21850491775745717,2,0.21015280827875044,0,0.20140072973460818,0,0.20783517421714315,6,0.16210637001204087
46,Wind BioEnergy Systems North,1,South Africa,Air Pollution Reduction,Government Agency,2005,2024-06-04,299662.0,,,,,,,,,,9,0.21850491775745717,10,0.21015280827875044,2,0.20140072973460818,5,0.20783517421714315,2,0.16210637001204087,4,0.21850491775745717,5,0.21015280827875044,1,0.20140072973460818,10,0.20783517421714315,8,0.16210637001204087,8,0.21850491775745717,8,0.21015280827875044,9,0.20140072973460818,0,0.20783517421714315,1,0.16210637001204087,3,0.21850491775745717,5,0.21015280827875044,2,0.20140072973460818,0,0.20783517421714315,4,0.16210637001204087,8,0.21850491775745717,5,0.21015280827875044,10,0.20140072973460818,5,0.20783517421714315,5,0.16210637001204087
47,Geothermal Sustainable Futures Reserve,6,China,Waste-to-Energy,Private Company,2008,2024-06-04,331064.0,257821.0,452099.0,435712.0,118372.0,467922.0,,,,,5,0.21850491775745717,0,0.21015280827875044,1,0.20140072973460818,1,0.20783517421714315,8,0.16210637001204087,6,0.21850491775745717,1,0.21015280827875044,0,0.20140072973460818,4,0.20783517421714315,0,0.16210637001204087,1,0.21850491775745717,4,0.21015280827875044,1,0.20140072973460818,3,0.20783517421714315,4,0.16210637001204087,6,0.21850491775745717,1,0.21015280827875044,9,0.20140072973460818,2,0.20783517421714315,8,0.16210637001204087,2,0.21850491775745717,1,0.21015280827875044,9,0.20140072973460818,8,0.20783517421714315,2,0.16210637001204087
48,BioEnergy Systems Reserve Recycling,9,USA,Green Building Practices,Non-Profit Organization,2005,2024-06-04,842368.0,789952.0,447648.0,423012.0,241240.0,507342.0,761592.0,621404.0,828839.0,,1,0.21850491775745717,3,0.21015280827875044,2,0.20140072973460818,2,0.20783517421714315,0,0.16210637001204087,7,0.21850491775745717,8,0.21015280827875044,5,0.20140072973460818,8,0.20783517421714315,10,0.16210637001204087,5,0.21850491775745717,1,0.21015280827875044,4,0.20140072973460818,9,0.20783517421714315,0,0.16210637001204087,3,0.21850491775745717,4,0.21015280827875044,8,0.20140072973460818,8,0.20783517421714315,9,0.16210637001204087,7,0.21850491775745717,0,0.21015280827875044,8,0.20140072973460818,9,0.20783517421714315,1,0.16210637001204087
49,Biofuel Site A Sustainable Futures,3,South Africa,Water Conservation,Private Company,2010,2024-06-04,748641.0,700189.0,872898.0,,,,,,,,10,0.21850491775745717,0,0.21015280827875044,7,0.20140072973460818,4,0.20783517421714315,6,0.16210637001204087,3,0.21850491775745717,9,0.21015280827875044,6,0.20140072973460818,5,0.20783517421714315,7,0.16210637001204087,7,0.21850491775745717,1,0.21015280827875044,10,0.20140072973460818,0,0.20783517421714315,5,0.16210637001204087,5,0.21850491775745717,5,0.21015280827875044,7,0.20140072973460818,3,0.20783517421714315,10,0.16210637001204087,8,0.21850491775745717,7,0.21015280827875044,2,0.20140072973460818,3,0.20783517421714315,7,0.16210637001204087
50,West BioEnergy Systems Hydro,2,Russia,Air Pollution Reduction,Non-Profit Organization,2014,2024-06-04,104688.0,529780.0,,,,,,,,,5,0.21850491775745717,6,0.21015280827875044,2,0.20140072973460818,6,0.20783517421714315,1,0.16210637001204087,1,0.21850491775745717,5,0.21015280827875044,5,0.20140072973460818,7,0.20783517421714315,0,0.16210637001204087,3,0.21850491775745717,0,0.21015280827875044,10,0.20140072973460818,8,0.20783517421714315,3,0.16210637001204087,7,0.21850491775745717,1,0.21015280827875044,7,0.20140072973460818,8,0.20783517421714315,4,0.16210637001204087,1,0.21850491775745717,3,0.21015280827875044,8,0.20140072973460818,7,0.20783517421714315,3,0.16210637001204087
51,Eco-Friendly Site A GreenTech Inc.,9,Netherlands,Waste-to-Energy,Community Group,2004,2024-06-04,233119.0,444270.0,593155.0,331083.0,492729.0,373445.0,515203.0,445407.0,204547.0,,9,0.21850491775745717,10,0.21015280827875044,5,0.20140072973460818,2,0.20783517421714315,2,0.16210637001204087,3,0.21850491775745717,2,0.21015280827875044,1,0.20140072973460818,4,0.20783517421714315,3,0.16210637001204087,10,0.21850491775745717,0,0.21015280827875044,9,0.20140072973460818,10,0.20783517421714315,5,0.16210637001204087,9,0.21850491775745717,9,0.21015280827875044,4,0.20140072973460818,3,0.20783517421714315,10,0.16210637001204087,6,0.21850491775745717,3,0.21015280827875044,1,0.20140072973460818,2,0.20783517421714315,3,0.16210637001204087
52,Solar Park EcoEnergy Corp.,4,South Korea,Carbon Capture,Non-Profit Organization,2001,2024-06-04,790649.0,169250.0,314752.0,727008.0,,,,,,,9,0.21850491775745717,0,0.21015280827875044,1,0.20140072973460818,8,0.20783517421714315,3,0.16210637001204087,4,0.21850491775745717,6,0.21015280827875044,10,0.20140072973460818,10,0.20783517421714315,1,0.16210637001204087,4,0.21850491775745717,2,0.21015280827875044,5,0.20140072973460818,7,0.20783517421714315,2,0.16210637001204087,9,0.21850491775745717,4,0.21015280827875044,8,0.20140072973460818,7,0.20783517421714315,4,0.16210637001204087,4,0.21850491775745717,7,0.21015280827875044,9,0.20140072973460818,9,0.20783517421714315,4,0.16210637001204087
53,Sustainable Futures Site A Eco-Friendly,9,Russia,Waste Management,Community Group,2012,2024-06-04,183930.0,110605.0,392201.0,501728.0,860321.0,223366.0,940957.0,123864.0,781249.0,,4,0.21850491775745717,0,0.21015280827875044,8,0.20140072973460818,1,0.20783517421714315,2,0.16210637001204087,3,0.21850491775745717,1,0.21015280827875044,6,0.20140072973460818,3,0.20783517421714315,3,0.16210637001204087,1,0.21850491775745717,1,0.21015280827875044,4,0.20140072973460818,3,0.20783517421714315,4,0.16210637001204087,2,0.21850491775745717,4,0.21015280827875044,0,0.20140072973460818,8,0.20783517421714315,9,0.16210637001204087,6,0.21850491775745717,9,0.21015280827875044,6,0.20140072973460818,10,0.20783517421714315,9,0.16210637001204087
54,Solar ClimateCare Ltd. East,1,Mexico,Waste-to-Energy,Private Company,2009,2024-06-04,822394.0,,,,,,,,,,5,0.21850491775745717,7,0.21015280827875044,1,0.20140072973460818,1,0.20783517421714315,2,0.16210637001204087,7,0.21850491775745717,8,0.21015280827875044,8,0.20140072973460818,1,0.20783517421714315,9,0.16210637001204087,4,0.21850491775745717,4,0.21015280827875044,2,0.20140072973460818,1,0.20783517421714315,6,0.16210637001204087,9,0.21850491775745717,8,0.21015280827875044,8,0.20140072973460818,5,0.20783517421714315,9,0.16210637001204087,7,0.21850491775745717,1,0.21015280827875044,5,0.20140072973460818,5,0.20783517421714315,10,0.16210637001204087
55,Site A EcoEnergy Corp. Eco-Friendly,1,USA,Green Building Practices,Private Company,2008,2024-06-04,263324.0,,,,,,,,,,4,0.21850491775745717,10,0.21015280827875044,0,0.20140072973460818,2,0.20783517421714315,4,0.16210637001204087,7,0.21850491775745717,8,0.21015280827875044,10,0.20140072973460818,10,0.20783517421714315,7,0.16210637001204087,5,0.21850491775745717,0,0.21015280827875044,1,0.20140072973460818,4,0.20783517421714315,3,0.16210637001204087,6,0.21850491775745717,4,0.21015280827875044,7,0.20140072973460818,10,0.20783517421714315,4,0.16210637001204087,0,0.21850491775745717,3,0.21015280827875044,8,0.20140072973460818,7,0.20783517421714315,7,0.16210637001204087
56,Reserve EcoEnergy Corp. Green,7,South Korea,Waste-to-Energy,Community Group,2006,2024-06-04,204640.0,905827.0,676917.0,548998.0,767406.0,438066.0,299513.0,,,,9,0.21850491775745717,8,0.21015280827875044,7,0.20140072973460818,0,0.20783517421714315,10,0.16210637001204087,3,0.21850491775745717,4,0.21015280827875044,1,0.20140072973460818,0,0.20783517421714315,1,0.16210637001204087,9,0.21850491775745717,10,0.21015280827875044,9,0.20140072973460818,2,0.20783517421714315,8,0.16210637001204087,4,0.21850491775745717,8,0.21015280827875044,1,0.20140072973460818,7,0.20783517421714315,7,0.16210637001204087,9,0.21850491775745717,4,0.21015280827875044,5,0.20140072973460818,7,0.20783517421714315,2,0.16210637001204087
57,EcoEnergy Corp. Eco-Friendly Site D,4,USA,Carbon Capture,Government Agency,2006,2024-06-04,932579.0,298837.0,304519.0,159077.0,,,,,,,5,0.21850491775745717,0,0.21015280827875044,5,0.20140072973460818,7,0.20783517421714315,8,0.16210637001204087,3,0.21850491775745717,2,0.21015280827875044,10,0.20140072973460818,4,0.20783517421714315,7,0.16210637001204087,7,0.21850491775745717,0,0.21015280827875044,3,0.20140072973460818,10,0.20783517421714315,9,0.16210637001204087,4,0.21850491775745717,6,0.21015280827875044,6,0.20140072973460818,0,0.20783517421714315,0,0.16210637001204087,7,0.21850491775745717,1,0.21015280827875044,2,0.20140072973460818,3,0.20783517421714315,4,0.16210637001204087
58,BioEnergy Systems Park Conservation,7,India,Water Conservation,Non-Profit Organization,2010,2024-06-04,349928.0,656694.0,345015.0,701441.0,467951.0,477253.0,516402.0,,,,9,0.21850491775745717,8,0.21015280827875044,4,0.20140072973460818,7,0.20783517421714315,9,0.16210637001204087,6,0.21850491775745717,5,0.21015280827875044,10,0.20140072973460818,9,0.20783517421714315,10,0.16210637001204087,5,0.21850491775745717,6,0.21015280827875044,9,0.20140072973460818,0,0.20783517421714315,9,0.16210637001204087,2,0.21850491775745717,4,0.21015280827875044,4,0.20140072973460818,5,0.20783517421714315,0,0.16210637001204087,10,0.21850491775745717,3,0.21015280827875044,2,0.20140072973460818,4,0.20783517421714315,6,0.16210637001204087
59,North Recycling Sustainable Futures,6,Brazil,Waste Management,NGO,2008,2024-06-04,464650.0,524801.0,207402.0,834629.0,340638.0,640289.0,,,,,1,0.21850491775745717,9,0.21015280827875044,10,0.20140072973460818,8,0.20783517421714315,6,0.16210637001204087,6,0.21850491775745717,3,0.21015280827875044,2,0.20140072973460818,3,0.20783517421714315,0,0.16210637001204087,3,0.21850491775745717,3,0.21015280827875044,4,0.20140072973460818,10,0.20783517421714315,2,0.16210637001204087,6,0.21850491775745717,7,0.21015280827875044,4,0.20140072973460818,8,0.20783517421714315,6,0.16210637001204087,10,0.21850491775745717,2,0.21015280827875044,6,0.20140072973460818,0,0.20783517421714315,1,0.16210637001204087
60,Geothermal Clean Power Co. West,10,China,Renewable Energy,Government Agency,2005,2024-06-04,347541.0,356240.0,233779.0,881514.0,940400.0,922015.0,555577.0,385435.0,864614.0,296433.0,2,0.21850491775745717,5,0.21015280827875044,6,0.20140072973460818,4,0.20783517421714315,1,0.16210637001204087,6,0.21850491775745717,1,0.21015280827875044,6,0.20140072973460818,8,0.20783517421714315,8,0.16210637001204087,0,0.21850491775745717,2,0.21015280827875044,3,0.20140072973460818,4,0.20783517421714315,2,0.16210637001204087,1,0.21850491775745717,4,0.21015280827875044,6,0.20140072973460818,6,0.20783517421714315,10,0.16210637001204087,3,0.21850491775745717,10,0.21015280827875044,9,0.20140072973460818,8,0.20783517421714315,4,0.16210637001204087
61,Renewable Solutions Green North,3,Sweden,Green Building Practices,NGO,2012,2024-06-04,831477.0,348175.0,407486.0,,,,,,,,4,0.21850491775745717,8,0.21015280827875044,9,0.20140072973460818,8,0.20783517421714315,6,0.16210637001204087,7,0.21850491775745717,1,0.21015280827875044,8,0.20140072973460818,4,0.20783517421714315,10,0.16210637001204087,1,0.21850491775745717,10,0.21015280827875044,7,0.20140072973460818,6,0.20783517421714315,8,0.16210637001204087,5,0.21850491775745717,0,0.21015280827875044,4,0.20140072973460818,10,0.20783517421714315,1,0.16210637001204087,4,0.21850491775745717,9,0.21015280827875044,1,0.20140072973460818,3,0.20783517421714315,4,0.16210637001204087
62,EcoEnergy Corp. Site B Sustainable,6,Sweden,Waste-to-Energy,Community Group,2011,2024-06-04,321706.0,149355.0,198447.0,172049.0,642733.0,310626.0,,,,,8,0.21850491775745717,1,0.21015280827875044,1,0.20140072973460818,6,0.20783517421714315,0,0.16210637001204087,7,0.21850491775745717,9,0.21015280827875044,4,0.20140072973460818,5,0.20783517421714315,10,0.16210637001204087,4,0.21850491775745717,3,0.21015280827875044,5,0.20140072973460818,8,0.20783517421714315,3,0.16210637001204087,6,0.21850491775745717,9,0.21015280827875044,0,0.20140072973460818,3,0.20783517421714315,5,0.16210637001204087,5,0.21850491775745717,8,0.21015280827875044,1,0.20140072973460818,8,0.20783517421714315,5,0.16210637001204087
63,Clean Power Co. South Green,9,China,Carbon Capture,Private Company,2014,2024-06-04,267910.0,234883.0,319925.0,342807.0,754085.0,806798.0,825071.0,303421.0,295986.0,,7,0.21850491775745717,9,0.21015280827875044,2,0.20140072973460818,7,0.20783517421714315,9,0.16210637001204087,7,0.21850491775745717,4,0.21015280827875044,8,0.20140072973460818,9,0.20783517421714315,2,0.16210637001204087,2,0.21850491775745717,9,0.21015280827875044,5,0.20140072973460818,1,0.20783517421714315,5,0.16210637001204087,1,0.21850491775745717,2,0.21015280827875044,5,0.20140072973460818,0,0.20783517421714315,0,0.16210637001204087,9,0.21850491775745717,7,0.21015280827875044,3,0.20140072973460818,8,0.20783517421714315,0,0.16210637001204087
